targy_nev,kredit,felelos,nyelv,link
Közigazgatási alapismeretek,4,Dr. Czoboly Gergely István,magyar,https://www.uni-corvinus.hu/tantargyak/2JO11NAK09B?semester=2025/26/1
Közigazgatási alapismeretek,3,Dr. Péti Márton,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NAK16M?semester=2019/20/2
"Közigazgatási, államháztartási ismeretek",magyar,Dr. Ványi Éva,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03LAK02S?semester=2020/21/1
Közjog és politika az 1949 utáni Magyarországon,3,Dr. Gallai Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NCKE7M?semester=2021/22/2
"Közjogi fordulatok Magyarországon, 1989-2016",3,Dr. Róna Dániel,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NCVA4B?semester=2023/24/1
Közlekedés és mobilitás,3,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/MATT007NMBB?semester=2022/23/2
"Közlekedésföldrajz, közlekedéstudomány",3,Dr. Lieszkovszky József Pál,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NAV49M?semester=2022/23/1
"Közlekedésföldrajz, közlekedéstudomány",3,Dr. Lieszkovszky József Pál,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20LAV49M?semester=2019/20/2
Közös Agrárpolitika,5,Dr. Mizik Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/2KA21NDK16B?semester=2025/26/1
Közösségi döntések,6,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAK53B?semester=2025/26/1
Közösségi döntések,4,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAK02O?semester=2024/25/2
Közösségi döntések,6,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/GKKK030NMBB?semester=2025/26/1
Közösségi döntések: elmélet és alkalmazások,6,Dr. Székely-Doby András,magyar,https://www.uni-corvinus.hu/tantargyak/4OG33NAV39M?semester=2019/20/2
Közösségi gazdaságtan,3,Csengődi Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAK07B?semester=2020/21/1
Közösségi gazdaságtan,4,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/2LK95LBK04B?semester=2019/20/2
Közösségi gazdaságtan,6,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NBK66M?semester=2025/26/1
Közösségi gazdaságtan,6,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03LBK72M?semester=2020/21/2
Közösségi gazdaságtan,4,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/GKKK029NMBB?semester=2025/26/1
Közösségi gazdaságtan és közpénzügyek,6,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAK02B?semester=2022/23/2
Közösségi gazdaságtan és közpénzügyek,3,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAK17B?semester=2021/22/1
Közösségi gazdaságtan és közpénzügyek,magyar,Golovics József,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAV02M?semester=2025/26/1
Közösségi gazdaságtan és közpénzügyek,5,Molnár Gábor Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAK01O?semester=2024/25/1
Közösségi pénzügyi menedzsment,6,Bartha Attila,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03LAV60M?semester=2019/20/2
Közösségi pénzügyi menedzsment,5,Bartha Attila,magyar,https://www.uni-corvinus.hu/tantargyak/2KKK0LAK01S?semester=2024/25/1
Közpénzügyek,5,Dr. Varga Erzsébet Teréz,magyar,https://www.uni-corvinus.hu/tantargyak/4PU51EAK01M?semester=2019/20/2
Közpolitika,6,Hajnal György,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NBK61M?semester=2019/20/2
Közpolitika elemzés gyakorlat,6,Dr. Gajduschek György,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NAK96M?semester=2021/22/2
Közpolitika elemzés gyakorlat,6,Dr. Gajduschek György,magyar,https://www.uni-corvinus.hu/tantargyak/GKKK068NMMB?semester=2025/26/1
Közpolitika-elemzés,6,Bartha Attila,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NBK83M?semester=2022/23/1
Közpolitika-elemzés,6,Bartha Attila,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03LBK88M?semester=2019/20/2
Közpolitikai elemzés,6,Molnár Gábor Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/GKKK010LMMB?semester=2025/26/1
Közpolitikai esettanulmányok,3,Dr. Gallai Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NGK40B?semester=2024/25/2
Közpolitikai esettanulmányok,5,Dr. Gallai Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/TARS136NMBB?semester=2025/26/1
Közpolitikai témák és szerepek (gy),10,Dr. Gallai Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/NPPT022LMSB?semester=2024/25/2
Közpolitikák az emberi fejlődésért,6,Bartha Attila,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03LBV75M?semester=2020/21/2
"Közszektor, közügyek, kormányzás",6,Bartha Attila,magyar,https://www.uni-corvinus.hu/tantargyak/GKKK045NMBB?semester=2025/26/1
Közszolgálati kommunikáció,3,Dr. Habil Bokor Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NDVK3B?semester=2019/20/2
Közszolgálati szervezetek vezetése,6,Dr. Drótos György,magyar,https://www.uni-corvinus.hu/tantargyak/2VE81NAV17M?semester=2020/21/1
Közvetlen irányítású források,5,Dr. Aranyossy Márta,magyar,https://www.uni-corvinus.hu/tantargyak/2VP73LAK08S?semester=2024/25/2
Kreatív ipar – kulturális piac,6,Kuczi Tibor,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NCKO2M?semester=2025/26/1
Kreatív vizualitás I.,3,Kovács Lajos,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NAKI7M?semester=2021/22/2
Kreatív vizualitás II.,3,Dr. Kárpáti Andrea Katalin,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NAKJ2M?semester=2022/23/1
Kritikai geopolitika,3,Mendly Dorottya,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NCKH6B?semester=2024/25/1
Kritikai kultúrakutatás,3,Dr. Komár Zita,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NAVK7M?semester=2019/20/2
Kríziskommunikáció,3,Dr. Berta-Deli Eszter,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NGKJ5B?semester=2024/25/2
Krízismenedzsment és reputációs kockázatok a pénzügyi szektorban,3,Dr. Tamásné Vőneki Zsuzsanna,magyar,https://www.uni-corvinus.hu/tantargyak/2BE52NAV17M?semester=2021/22/2
Külföldi félév,5,Dr. Mizik Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/2TI01NVKU01K?semester=2024/25/2
Külföldi tantárgy,egyéb,Dr. Matura Tamás Attila,magyar,https://www.uni-corvinus.hu/tantargyak/2TI01NVKU04M?semester=2020/21/1
Külföldi tantárgy,egyéb,Dr. Kacsirek László,magyar,https://www.uni-corvinus.hu/tantargyak/2TI01NVKU05M?semester=2020/21/1
Külföldi tantárgy,egyéb,Szabó Zsolt Péter,magyar,https://www.uni-corvinus.hu/tantargyak/2TI01NVKU06M?semester=2020/21/1
Külföldi tantárgy,egyéb,dr. Marton Péter,magyar,https://www.uni-corvinus.hu/tantargyak/2TI01NVKU07M?semester=2020/21/1
Külpolitikai döntéshozatal a gyakorlatban,3,Kereszty Gabriella Katalin,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NFVJ1M?semester=2020/21/1
Külpolitikai döntéshozatal és stratégia I.,3,dr. Marton Péter,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NBKB2M?semester=2019/20/2
Külpolitikai döntéshozatal és stratégia II.,3,dr. Marton Péter,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NBKB3M?semester=2019/20/2
Kultúra elmélete és fogalomtörténete,3,Dr. Toronyai Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NGV82M?semester=2019/20/2
Kultúra és identitás,3,Dr. Székely László Levente,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NBK15M?semester=2019/20/2
Kultúra és kommunikáció,6,Dr. Szabó Lilla Petronella,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NCKA6B?semester=2020/21/1
Kultúra és kommunikáció,6,Géró Györgyi,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NSZA6B?semester=2019/20/2
Kultúra és kommunikáció,6,Géró Györgyi,egyéb,https://www.uni-corvinus.hu/tantargyak/7PE20NCVA6M?semester=2019/20/2
Kultúraközi kommunikáció,3,Géró Györgyi,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NCK67B?semester=2019/20/2
Kulturális antropológia és terepmunka projekt,6,Dr. Letenyei László,magyar,https://www.uni-corvinus.hu/tantargyak/KSSZ042NMBB?semester=2025/26/1
Kulturális és gazdasági antropológia,4,Dr. Letenyei László,magyar,https://www.uni-corvinus.hu/tantargyak/KSSZ007NMBB?semester=2022/23/1
Kulturális és turisztikai projektek,5,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK14S?semester=2024/25/1
Kulturális intézmények marketingje,5,Dr. Irimiás Anna Rita,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK10S?semester=2023/24/2
Kulturális turizmus,5,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/2GF26NCK11B?semester=2022/23/2
Kulturális turizmus,5,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/2SZ74NDK10SB?semester=2025/26/1
Kulturális turizmus,5,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/MATT021NMBS?semester=2025/26/1
Kulturális turizmus esettanulmányok,5,Dr. Jászberényi Melinda,magyar,https://www.uni-corvinus.hu/tantargyak/2MA41LAK11S?semester=2023/24/2
Kultúrdiplomácia,magyar,Dr. Gallai Sándor,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NGVC5M?semester=2019/20/2
Kutatás és írás,3,Dr. Lakatos László Péter,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NEK28B?semester=2019/20/2
Kutatás módszertan,5,Dr. Lakatos László Péter,magyar,https://www.uni-corvinus.hu/tantargyak/2SA53EAK20M?semester=2025/26/1
Kutatás módszertan,5,Dr. Lakatos László Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PSVS014EMMB?semester=2025/26/1
Kutatás-módszertani szeminárium,3,Dr. Aranyossy Márta,magyar,https://www.uni-corvinus.hu/tantargyak/2SP72NAK03M?semester=2025/26/1
Kutatás-módszertani szeminárium,3,Dr. Virág Attila,magyar,https://www.uni-corvinus.hu/tantargyak/2SP72NAK03SM?semester=2022/23/2
Kutatási Fórum IV.,3,Dr. Fodor Szabina Eszter,magyar,https://www.uni-corvinus.hu/tantargyak/PHGI_KUTFOR4?semester=2019/20/2
Kutatási kredit 1.,15,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP004?semester=2024/25/2
Kutatási kredit 2.,15,Dr. Csóka Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI002?semester=2024/25/2
Kutatási kredit 2.,15,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP005?semester=2024/25/2
Kutatási kredit 2.,15,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/PHSZK002?semester=2024/25/2
Kutatási kredit 2.,15,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG004?semester=2024/25/2
Kutatási kredit 3.,15,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP006?semester=2024/25/2
Kutatási kredit 3.,15,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/PHSZK003?semester=2024/25/2
Kutatási kredit 3.,15,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG005?semester=2024/25/2
Kutatási kredit 4.,15,Dr. Csóka Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI004?semester=2024/25/2
Kutatási kredit 4.,15,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP007?semester=2024/25/2
Kutatási kredit 4.,15,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/PHSZK004?semester=2024/25/2
Kutatási kredit 4.,15,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG006?semester=2024/25/2
Kutatási kredit 5.,25,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP008?semester=2024/25/2
Kutatási kredit 5.,25,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/PHSZK005?semester=2024/25/2
Kutatási kredit 5.,25,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG007?semester=2024/25/2
Kutatási kredit 6.,25,Dr. Csóka Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI006?semester=2024/25/2
Kutatási kredit 6.,25,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP009?semester=2024/25/2
Kutatási kredit 6.,25,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/PHSZK006?semester=2024/25/2
Kutatási kredit 6.,25,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG008?semester=2024/25/2
Kutatási kredit 7.,25,Dr. Csóka Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI007?semester=2024/25/2
Kutatási kredit 7.,25,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP010?semester=2024/25/2
Kutatási kredit 7.,25,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/PHSZK007?semester=2024/25/2
Kutatási kredit 7.,25,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG009?semester=2024/25/2
Kutatási kredit 8.,25,Dr. Csóka Péter,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI008?semester=2024/25/2
Kutatási kredit 8.,25,Dr. Benczes István Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PHNKP011?semester=2024/25/2
Kutatási kredit 8.,25,Prof.Dr. Nagy Beáta,magyar,https://www.uni-corvinus.hu/tantargyak/PHSZK008?semester=2024/25/2
Kutatási kredit 8.,25,Fertő Imre,magyar,https://www.uni-corvinus.hu/tantargyak/PHG010?semester=2024/25/2
Kutatási módszerek,4,Dr. Primecz Henriett,magyar,https://www.uni-corvinus.hu/tantargyak/2VE81LAK08S?semester=2020/21/1
Kutatási módszerek a terepen,3,Dr. Almadi Sejla,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NIN01M?semester=2019/20/2
Kutatási módszertan,1,Dr. Virág Attila,magyar,https://www.uni-corvinus.hu/tantargyak/VF00001LMBS?semester=2024/25/2
Kutatási módszertan I.,3,Molnár Csaba,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NCK05M?semester=2022/23/1
Kutatási módszertan II.,3,Molnár Csaba,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NCK06M?semester=2021/22/2
Kutatási szeminárium 2,magyar,Dr. Almadi Sejla,magyar,https://www.uni-corvinus.hu/tantargyak/PHK_KUTSZE2?semester=2020/21/2
Kutatásmódszertan,3,Dr. Almadi Sejla,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NAK23M?semester=2020/21/1
Kutatásmódszertan,6,Dr. Csáki Csaba,angol,https://www.uni-corvinus.hu/tantargyak/PHGI_KUTMOD?semester=2020/21/1
Kutatásmódszertan I.,magyar,Dr. Bánfi Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NCKL4M?semester=2019/20/2
Kutatásmódszertan II.,magyar,Dr. Rosta Miklós,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NCKL5M?semester=2019/20/2
"Kutatásmódszertan, kommunikáció",4,Dr. Habil Bokor Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/4OG33EAK03M?semester=2019/20/2
Kvalitatív és kvantitatív kommunikáció- és médiaelemzések,3,Dr. Kovács Gábor István,magyar,https://www.uni-corvinus.hu/tantargyak/7PE20NGKC1M?semester=2019/20/2
Kvalitatív és kvantitatív kutatási módszerek,5,Dr. Mitev Ariel Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/2MF44NCK01M?semester=2025/26/1
Kvalitatív kutatásmódszertan 2.,6,Dr. Mitev Ariel Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI035?semester=2024/25/2
Kvalitatív kutatások,3,Dr. Kiss Olga,magyar,https://www.uni-corvinus.hu/tantargyak/7PO10NAK94M?semester=2021/22/2
Kvalitatív módszerek,6,Dr. Vicsek Lilla Mária,egyéb,https://www.uni-corvinus.hu/tantargyak/PHTK_KVALIMODSZ?semester=2019/20/2
Kvalitatív területi és stratégiai elemzési-tervezési módszerek,6,Dr. Salamin Géza,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NAK15M?semester=2025/26/1
Kvalitatív tervezési-elemzési módszerek,6,dr. Kocsis János Balázs,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20NAK41M?semester=2025/26/1
Kvalitatív tervezési-elemzési módszerek,6,dr. Kocsis János Balázs,magyar,https://www.uni-corvinus.hu/tantargyak/7GF20LSZ41M?semester=2025/26/1
Kvalitatív tervezési-elemzési módszerek,6,Dr. Péti Márton,magyar,https://www.uni-corvinus.hu/tantargyak/NPGG030LMMS?semester=2025/26/1
Kvantitatív elemzési módszerek,6,Hajnal György,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03NBK79M?semester=2021/22/2
Kvantitatív elemzési módszerek,6,Hajnal György,magyar,https://www.uni-corvinus.hu/tantargyak/4KO03LBK86M?semester=2019/20/2
Kvantitatív kutatás és adatelemzés I.,9,Dr. Moksony Ferenc,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NDVR5B?semester=2021/22/1
Kvantitatív kutatás és adatelemzés II.,6,Dr. Moksony Ferenc,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NDVR6B?semester=2025/26/1
Kvantitatív kutatásmódszertan,6,Dr. Moksony Ferenc,magyar,https://www.uni-corvinus.hu/tantargyak/PHTK_KVANKUT?semester=2019/20/2
Kvantitatív kutatásmódszertan 1.,6,Dr. Szüle Borbála,angol,https://www.uni-corvinus.hu/tantargyak/PHG_SOKVALT_1?semester=2019/20/2
Kvantitatív kutatásmódszertan 2.,6,Dr. Szüle Borbála,angol,https://www.uni-corvinus.hu/tantargyak/PHG_SOKVÁLT_2?semester=2019/20/2
Kvantitatív kutatásmódszertan 2.,6,Dr. Szüle Borbála,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI036?semester=2024/25/2
Kvantitatív módszerek,5,Dr. Solymosi István Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK03M?semester=2025/26/1
Kvantitatív módszerek,5,Lukácsné Dr. Balogh Irén,magyar,https://www.uni-corvinus.hu/tantargyak/4ST14LAK01S?semester=2020/21/1
Kvantitatív módszerek,5,Lukácsné Dr. Balogh Irén,magyar,https://www.uni-corvinus.hu/tantargyak/4ST14EAK01S?semester=2020/21/1
Kvantitatív módszerek,5,Dr. Solymosi István Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/4OP31EAK09M?semester=2025/26/1
Kvantitatív módszerek,5,Ágoston Kolos Csaba,magyar,https://www.uni-corvinus.hu/tantargyak/4OP13NAK03SM?semester=2024/25/2
Kvantitatív módszerek a nemzetközi gazdasági elemzésekben,6,Barczikay Tamás Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NAK33M?semester=2025/26/1
Kvantitatív módszerek a nemzetközi gazdasági elemzésekben I.,6,Barczikay Tamás Gábor,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NBKC3M?semester=2020/21/1
Kvantitatív módszerek I.,6,Dr. Bartus Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NGV68M?semester=2019/20/2
Kvantitatív módszerek II.,6,Dr. Bartus Tamás,magyar,https://www.uni-corvinus.hu/tantargyak/7SO30NGV69M?semester=2019/20/2
Kvantitatív pénzügyek,6,Dr. Vidovics-Dancs Ágnes,magyar,https://www.uni-corvinus.hu/tantargyak/PHK_KVANPU?semester=2019/20/2
Kvantitatív pénzügyek alapjai,5,Dr. Bihary Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/2BE52NDK05M?semester=2020/21/1
Kvantitatív pénzügyek alapjai,5,Dr. Bihary Zsolt,magyar,https://www.uni-corvinus.hu/tantargyak/PSBV031NMMB?semester=2025/26/1
Kvantitatív pénzügyek I.,2,Dr. Szabó Dávid Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/2BE52NAK25M?semester=2024/25/2
Kvantitatív pénzügyek II.,2,Dr. Králik Balázs,magyar,https://www.uni-corvinus.hu/tantargyak/2BE52NAK27M?semester=2024/25/1
Kvantitatív pénzügyek praktikum I.,2,Dr. Szabó Dávid Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/2BE52NAK26M?semester=2024/25/2
Kvantitatív pénzügyek praktikum II.,3,Dr. Králik Balázs,magyar,https://www.uni-corvinus.hu/tantargyak/2BE52NAK28M?semester=2024/25/1
Labor Economics,5,Hermann Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/PHKGI056?semester=2025/26/1
Labour and Social Analysis,6,Bódis Lajos,magyar,https://www.uni-corvinus.hu/tantargyak/4GP02NAK19M?semester=2025/26/1
Labour Economics,5,Hermann Zoltán,magyar,https://www.uni-corvinus.hu/tantargyak/GKGM005NMMB?semester=2025/26/1
Landeskunde Deutschschprachiger Länder,3,Dr. Bradean-Ebinger Nelu,német,https://www.uni-corvinus.hu/tantargyak/7NK40NIV78B?semester=2021/22/1
"Language ? Hungarian, Russian, Polish 1",magyar,dr. Lehoczki Bernadett Judit,magyar,https://www.uni-corvinus.hu/tantargyak/GLAS003?semester=2025/26/1
Latin-Amerika gazdasági- társadalmi és politikai folyamatai – mítoszok és valóság,3,Dr. Nagy Sándor Gyula,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NAV02M?semester=2019/20/2
Latin-Amerika gazdasági- társadalmi és politikai folyamatai – mítoszok és valóság,6,Dr. Nagy Sándor Gyula,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NAV41M?semester=2019/20/2
"Latin-Amerika gazdasági, társadalmi és politikai folyamatai – mítoszok és valóság",6,Dr. Nagy Sándor Gyula,magyar,https://www.uni-corvinus.hu/tantargyak/7VG32NAK24M?semester=2025/26/1
Latin-Amerika tanulmányok,3,dr. Lehoczki Bernadett Judit,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NDK39M?semester=2019/20/2
Latin-amerikai civilizáció,3,dr. Lehoczki Bernadett Judit,magyar,https://www.uni-corvinus.hu/tantargyak/7NK40NFV68B?semester=2022/23/1
